Index,Time,Difference,Hz,AveHz,Position-X,Position-Y,Position-Z,
708,48.983293533325195,0.07119369506835938,14.0461876440015,14.453907627063106,4489,2508,827,
709,49.05150842666626,0.06821489334106445,14.659555282160257,14.454193616899266,4511,2507,832,
710,49.11874508857727,0.06723666191101074,14.872838293541742,14.454766682651119,4510,2497,818,
711,49.18681597709656,0.06807088851928711,14.690567755945501,14.455093013767579,4511,2492,814,
712,49.25666642189026,0.06985044479370117,14.316301105217528,14.454896194184562,4501,2488,830,
713,49.32806873321533,0.07140231132507324,14.005148873224858,14.454245185558976,4497,2487,822,
714,49.39538526535034,0.06731653213500977,14.855191856799813,14.45479159974998,4493,2481,824,
715,49.468172550201416,0.07278728485107422,13.738663312500819,14.453737891255269,4502,2471,836,
716,49.53551912307739,0.06734657287597656,14.848565521538418,14.454274683606435,4498,2476,864,
717,49.60214281082153,0.06662368774414062,15.00967649584884,14.455020677928747,4491,2472,882,
718,49.66926336288452,0.06712055206298828,14.898566374447649,14.455620063343385,4496,2471,902,
719,49.73867392539978,0.06941056251525879,14.407029186374425,14.455552254537132,4494,2457,880,
720,49.806442737579346,0.06776881217956543,14.756050280921606,14.455961125221144,4507,2460,891,
721,49.871622800827026,0.06518006324768066,15.34211460028897,14.457119289650297,4504,2457,899,
722,49.93380618095398,0.062183380126953125,16.081467394638366,14.45914211673672,4515,2462,891,
723,49.99703311920166,0.06322693824768066,15.816043409893926,14.460858072842877,4495,2465,882,
724,50.0612006187439,0.06416749954223633,15.58421330321248,14.462297968317607,4483,2472,877,
725,50.12444281578064,0.06324219703674316,15.81222738702466,14.46400117931583,4473,2485,868,
726,50.18682336807251,0.06238055229187012,16.030637165909273,14.465948455742696,4480,2480,860,
727,50.25514602661133,0.06832265853881836,14.636432793841559,14.46618023187189,4485,2481,856,
728,50.327327489852905,0.07218146324157715,13.853972406366948,14.465302178955971,4492,2485,865,
729,50.398839712142944,0.07151222229003906,13.983623609740485,14.46461871272717,4496,2482,869,
730,50.46793007850647,0.06909036636352539,14.473797906041009,14.464631279000999,4487,2479,861,
731,50.53624248504639,0.06831240653991699,14.638629359597658,14.464866481046785,4490,2476,858,
732,50.60648727416992,0.07024478912353516,14.23593141181422,14.464548705668026,4503,2469,866,
733,50.67434620857239,0.06785893440246582,14.736453037548179,14.464912817681329,4507,2466,866,
734,50.741854667663574,0.06750845909118652,14.812958456795137,14.465375867858423,4504,2480,865,
735,50.80863046646118,0.06677579879760742,14.975485400495577,14.466046284895912,4510,2484,859,
736,50.87558341026306,0.06695294380187988,14.935863058674387,14.466664570013123,4515,2508,872,
737,50.94233536720276,0.06675195693969727,14.980834208402088,14.467338308845745,4521,2504,863,
738,51.008488178253174,0.06615281105041504,15.116515596561728,14.46818022563227,4516,2511,858,
739,51.07699775695801,0.06850957870483398,14.596499042978946,14.468352339666032,4523,2504,873,
740,51.14466333389282,0.06766557693481445,14.778563123216236,14.468762755734337,4506,2502,875,
741,51.220502853393555,0.07583951950073242,13.185737549277887,14.466863047419416,4502,2488,874,
742,51.296403884887695,0.07590103149414062,13.175051515303815,14.46495161074242,4522,2489,887,
743,51.365487813949585,0.06908392906188965,14.475146587336372,14.464965322459562,4539,2502,913,
744,51.43955183029175,0.07406401634216309,13.50183327056112,14.463578579661593,4541,2500,902,
745,51.509459018707275,0.06990718841552734,14.304680572418592,14.463362927757208,4522,2516,893,
746,51.576640605926514,0.06718158721923828,14.885030875150827,14.463912174890263,4522,2503,896,
747,51.644909381866455,0.0682687759399414,14.64798491304044,14.46415549839819,4517,2503,879,
748,51.71364712715149,0.06873774528503418,14.548047740776326,14.46426700791083,4533,2501,870,
749,51.78695726394653,0.07331013679504395,13.640678407076768,14.463101127616257,4526,2500,878,
750,51.85541319847107,0.06845593452453613,14.607937309534176,14.463292330338877,4502,2488,865,
751,51.92330884933472,0.06789565086364746,14.728483890790976,14.463639098563004,4516,2477,863,
752,51.98933291435242,0.0660240650177002,15.14599259727363,14.464505656167006,4515,2484,855,
753,52.0578670501709,0.06853413581848145,14.591268833513652,14.464672539777597,4523,2484,872,
754,52.12462663650513,0.06675958633422852,14.979122174208063,14.465331430728009,4529,2482,877,
755,52.19166588783264,0.06703925132751465,14.916634362674841,14.465911121185576,4510,2485,872,
756,52.25847387313843,0.06680798530578613,14.96827056560545,14.466553344731224,4505,2467,853,
757,52.32548642158508,0.06701254844665527,14.922578280932576,14.467137369748858,4503,2471,844,
758,52.3920259475708,0.06653952598571777,15.028661313497224,14.467850522874183,4503,2476,846,
759,52.462233781814575,0.07020783424377441,14.243424694284366,14.4675501839401,4505,2470,840,
760,52.531513690948486,0.06927990913391113,14.43419907013879,14.467506199634846,4490,2478,841,
761,52.600728273391724,0.0692145824432373,14.447822477584074,14.467480298841313,4498,2468,855,
762,52.66766571998596,0.06693744659423828,14.939320976221346,14.468079980063393,4498,2481,857,
763,52.73627686500549,0.06861114501953125,14.574891582341822,14.468218944487305,4501,2476,862,
764,52.80557060241699,0.06929373741149902,14.431318577341651,14.468170522240897,4493,2484,878,
765,52.87213182449341,0.06656122207641602,15.02376261739822,14.46886996233445,4508,2488,894,
766,52.9387571811676,0.06662535667419434,15.009300511367092,14.46955011389078,4497,2498,885,
767,53.00495409965515,0.06619691848754883,15.106443363947415,14.470345518231287,4487,2503,879,
768,53.07494807243347,0.06999397277832031,14.286944436874949,14.470103653269339,4494,2495,880,
769,53.1436448097229,0.06869673728942871,14.556732087389591,14.470215634500619,4492,2495,871,
770,53.21379017829895,0.0701453685760498,14.256108711095099,14.469933402977425,4481,2496,883,
771,53.28089499473572,0.06710481643676758,14.90205998763581,14.47047764637168,4491,2491,891,
772,53.3478901386261,0.06699514389038086,14.926454992562224,14.47105027010318,4483,2486,885,
773,53.419548749923706,0.07165861129760742,13.955056927448279,14.470358100902228,4476,2493,865,
774,53.48902177810669,0.0694730281829834,14.394075314611639,14.470259022699157,4464,2516,866,
775,53.55769729614258,0.06867551803588867,14.56122980357304,14.47037567195441,4475,2501,841,
776,53.623859167099,0.0661618709564209,15.114445609597013,14.471170334493866,4496,2523,830,
777,53.689271450042725,0.06541228294372559,15.287648664705733,14.472165090245078,4495,2507,816,
778,53.753411054611206,0.06413960456848145,15.590991037874367,14.47350009489788,4485,2488,799,
779,53.817875146865845,0.06446409225463867,15.512511927569143,14.47474464337647,4479,2496,788,
780,53.884520530700684,0.06664538383483887,15.004790166385838,14.475400213603002,4492,2501,806,
781,53.951457262039185,0.06693673133850098,14.939480611070941,14.47597599091211,4483,2495,793,
782,54.02110409736633,0.06964683532714844,14.35815418321238,14.475824088869826,4487,2476,784,
783,54.089547872543335,0.06844377517700195,14.610532475946968,14.475994546026932,4493,2470,788,
784,54.15512990951538,0.0655820369720459,15.248077769012363,14.476929541299956,4482,2497,794,
785,54.22131013870239,0.06618022918701172,15.110252900064847,14.47770254890389,4497,2494,807,
786,54.28827500343323,0.06696486473083496,14.933204211185918,14.478264412532777,4490,2489,799,
787,54.35538840293884,0.06711339950561523,14.900154177353691,14.478785326045966,4473,2512,800,
788,54.4233763217926,0.06798791885375977,14.708495521843725,14.479072289465131,4477,2491,790,
789,54.49500012397766,0.0716238021850586,13.96183907433791,14.478392480135843,4484,2469,798,
790,54.564488649368286,0.069488525390625,14.39086517347387,14.478281013069589,4500,2461,815,
791,54.63741493225098,0.07292628288269043,13.712477319166327,14.477258870699139,4496,2463,833,
792,54.70750164985657,0.07008671760559082,14.268038712091576,14.476990835169612,4495,2459,840,
793,54.77677035331726,0.06926870346069336,14.436534106163133,14.476939675067502,4497,2449,844,
794,54.8430335521698,0.06626319885253906,15.091333007109755,14.477682005768376,4479,2448,816,
795,54.91269373893738,0.06966018676757812,14.355402223317453,14.477526886215802,4472,2447,821,
796,54.98349571228027,0.07080197334289551,14.123900122910108,14.477071522795478,4472,2448,813,
797,55.05222678184509,0.06873106956481934,14.549460765439036,14.477161898614272,4480,2443,821,
798,55.11829900741577,0.06607222557067871,15.134952566873672,14.477950415208474,4483,2454,819,
799,55.18656086921692,0.06826186180114746,14.649468584860518,14.478162571019759,4478,2464,825,
800,55.25467085838318,0.06810998916625977,14.68213418091951,14.478413997802773,0,0,0,
801,55.30550980567932,0.05083894729614258,19.669958824577694,14.483186265064413,4503,2473,818,
802,55.38233017921448,0.07682037353515625,13.017380077465488,14.481153057387939,4506,2470,809,
803,55.45116305351257,0.0688328742980957,14.527941920154067,14.481211137538686,4506,2455,825,
804,55.516969442367554,0.06580638885498047,15.19609292349608,14.482058514282492,4501,2465,818,
805,55.586414098739624,0.06944465637207031,14.39995605482161,14.48195594286865,4496,2475,823,
806,55.653359174728394,0.06694507598876953,14.937618416741456,14.482504056394786,4489,2468,838,
807,55.72010040283203,0.0667412281036377,14.983242418721623,14.48310383803586,4466,2468,841,
808,55.78869557380676,0.06859517097473145,14.578285698396645,14.483220869199933,4481,2471,864,
809,55.856223583221436,0.06752800941467285,14.808669893691766,14.483614324456662,4493,2476,880,
810,55.92170739173889,0.06548380851745605,15.270950524104435,14.484536287954224,4498,2480,877,
811,55.99112391471863,0.06941652297973633,14.405792123755813,14.484438662728985,4498,2470,856,
812,56.05849075317383,0.0673668384552002,14.844098712826085,14.484870874873268,4502,2455,824,
813,56.12840676307678,0.0699160099029541,14.302875713131161,14.484644173702426,4511,2439,784,
814,56.19660687446594,0.06820011138916016,14.66273265000769,14.484860301589796,4559,2462,755,
815,56.265485763549805,0.0688788890838623,14.518236477107916,14.484901159921693,4591,2497,718,
816,56.33265948295593,0.06717371940612793,14.886774304606615,14.48538037240883,4649,2477,582,
817,56.39984107017517,0.06718158721923828,14.885030875150827,14.485856422599712,4593,2467,553,
818,56.46594023704529,0.06609916687011719,15.128783725292166,14.486609034862743,4560,2435,482,
819,56.53588080406189,0.06994056701660156,14.297853772941721,14.48637552563182,4593,2392,355,
820,56.60603165626526,0.07015085220336914,14.25499432424533,14.486088779008075,4543,2345,270,
821,56.673598766326904,0.06756711006164551,14.800100212775718,14.486463148124697,4518,2322,190,
