Index,Time,Difference,Hz,AveHz,Pressure,Acceleration-X,Acceleration-Y,Acceleration-Z,Magnetic-X,Magnetic-Y,Magnetic-Z,Angular-Vel-X,Angular-Vel-Y,Angular-Vel-Z,Heading,Roll,Pitch,Quaternion-X,Quaternion-Y,Quaternion-Z,Quaternion-W,Linear-Acceleration-X,Linear-Acceleration-Y,Linear-Acceleration-Z,Gravity-X,Gravity-Y,Gravity-Z,Position-X,Position-Y,Position-Z
60,5.542999982833862,0.09599995613098145,10.416671426762,10.824463320551006,2.596307714587715e-38,982.0,-42.0,67.0,-37.0625,4.5,1.25,-58.8125,-0.6875,-3.125,207.875,86.8125,1.4375,0.66473388671875,-0.18310546875,0.70294189453125,0.1746826171875,7.0,-5.0,17.0,979.0,-24.0,48.0,2674,3222,-6,
61,5.638999938964844,0.09599995613098145,10.416671426762,10.817520954114041,2.596020728662221e-38,991.0,-42.0,75.0,-35.5625,3.0625,0.375,-59.375,1.25,-3.0625,212.5,86.8125,1.4375,0.6571044921875,-0.2095947265625,0.69512939453125,0.20263671875,19.0,-16.0,32.0,979.0,-24.0,47.0,2693,3364,110,
62,5.734000205993652,0.0950002670288086,10.526286201877227,10.812695809670963,2.596020728662221e-38,997.0,-32.0,68.0,-35.5,3.5,-1.5625,-59.25,-1.5,-3.125,218.1875,86.9375,1.4375,0.64630126953125,-0.242431640625,0.68365478515625,0.23699951171875,18.0,-7.0,22.0,979.0,-24.0,46.0,2719,3492,236,
63,5.830000162124634,0.09599995613098145,10.416671426762,10.806174656612846,2.596020728662221e-38,998.0,-41.0,80.0,-35.75,2.5,-5.0625,-59.75,-1.75,-3.5,224.0,87.0,1.375,0.6336669921875,-0.27471923828125,0.67041015625,0.271240234375,19.0,-17.0,35.0,979.0,-24.0,45.0,2800,3581,363,
64,5.922000169754028,0.09200000762939453,10.869564315997886,10.807159433542916,2.596020728662221e-38,991.0,-39.0,74.0,-36.875,1.25,-5.0625,-60.125,0.625,-3.5625,229.3125,87.0625,1.3125,0.620849609375,-0.30322265625,0.656982421875,0.3016357421875,12.0,-15.0,30.0,979.0,-23.0,44.0,2818,3658,506,
65,6.014000177383423,0.09200000762939453,10.869564315997886,10.808114080947744,2.5962359681063415e-38,990.0,-31.0,58.0,-37.75,2.0625,-8.0625,-60.6875,-0.125,-3.3125,235.1875,87.125,1.3125,0.60504150390625,-0.33441162109375,0.6402587890625,0.33489990234375,18.0,-15.0,32.0,979.0,-22.0,43.0,2831,3711,620,
66,6.108000040054321,0.09399986267089844,10.638313414361951,10.805500911459234,2.5962359681063415e-38,994.0,-36.0,52.0,-39.0625,4.875,-11.5,-60.875,-1.375,-3.375,240.5,87.1875,1.25,0.58941650390625,-0.36199951171875,0.6236572265625,0.36407470703125,15.0,-14.0,10.0,979.0,-21.0,42.0,2835,3743,723,
67,6.21399998664856,0.10599994659423828,9.433967017247118,10.782104947530838,2.5962359681063415e-38,992.0,-35.0,59.0,-42.5,4.75,-11.875,-61.375,-0.6875,-3.5,247.125,87.25,1.1875,0.568359375,-0.3948974609375,0.6014404296875,0.3990478515625,16.0,4.0,16.0,979.0,-21.0,41.0,2833,3763,790,
68,6.31000018119812,0.09600019454956055,10.416645556731089,10.776544856943,2.5962359681063415e-38,992.0,-21.0,48.0,-42.25,9.375,-9.875,-61.8125,-0.5625,-3.6875,253.125,87.375,1.125,0.547607421875,-0.42388916015625,0.5792236328125,0.4300537109375,14.0,-25.0,30.0,979.0,-19.0,40.0,2816,3766,833,
69,6.403000116348267,0.09299993515014648,10.752695670007947,10.776198461066373,2.596451207550462e-38,987.0,0.0,45.0,-42.75,13.25,-7.75,-62.3125,2.0625,-3.5,258.625,87.375,1.0625,0.52728271484375,-0.4490966796875,0.557861328125,0.45733642578125,19.0,5.0,-7.0,979.0,-18.0,39.0,2710,3783,903,
