Index,Time,Difference,Hz,AveHz,Pressure,Acceleration-X,Acceleration-Y,Acceleration-Z,Magnetic-X,Magnetic-Y,Magnetic-Z,Angular-Vel-X,Angular-Vel-Y,Angular-Vel-Z,Heading,Roll,Pitch,Quaternion-X,Quaternion-Y,Quaternion-Z,Quaternion-W,Linear-Acceleration-X,Linear-Acceleration-Y,Linear-Acceleration-Z,Gravity-X,Gravity-Y,Gravity-Z,Position-X,Position-Y,Position-Z
155,10.538411378860474,0.0709846019744873,14.087562262579308,14.708099202781383,2.470894865146958e-38,-104.0,972.0,-94.0,33.0625,-50.0625,-7.875,-17.4375,20.1875,-20.0625,297.1875,-3.3125,-97.125,0.615966796875,0.427490234375,0.3447265625,0.5648193359375,-47.0,0.0,26.0,-57.0,971.0,-121.0,6868,2540,1062,
156,10.604642391204834,0.06623101234436035,15.09866699304878,14.710538483540155,2.470894865146958e-38,-156.0,890.0,-49.0,35.0,-49.375,-10.5,-6.5,28.8125,-31.4375,297.1875,-4.9375,-96.0,0.59832763671875,0.44110107421875,0.34832763671875,0.571044921875,-71.0,-80.0,53.0,-85.0,971.0,-103.0,6990,2555,985,
157,10.671793937683105,0.06715154647827148,14.891689803801828,14.711678366054116,2.470894865146958e-38,-85.0,794.0,-39.0,35.0,-49.375,-8.6875,2.4375,36.25,-33.0625,297.9375,-7.0,-96.125,0.58514404296875,0.45928955078125,0.344482421875,0.57269287109375,35.0,-173.0,64.0,-120.0,967.0,-104.0,7079,2581,912,
158,10.7394859790802,0.06769204139709473,14.772785387484547,14.712063529648757,2.4692446960753693e-38,-160.0,764.0,105.0,36.5,-48.5625,-8.25,-12.6875,38.75,-15.6875,296.875,-8.125,-96.125,0.57147216796875,0.47564697265625,0.349853515625,0.5699462890625,-20.0,-211.0,225.0,-139.0,965.0,-103.0,7163,2571,943,
159,10.806471586227417,0.0669856071472168,14.928580072466348,14.71340564136046,2.4692446960753693e-38,18.0,839.0,82.0,38.25,-46.6875,-8.25,-11.4375,28.0625,8.9375,295.375,-8.0625,-95.25,0.5623779296875,0.47882080078125,0.36016845703125,0.56982421875,156.0,-127.0,171.0,-137.0,966.0,-89.0,7241,2562,977,
160,10.874754428863525,0.0682828426361084,14.644967335779803,14.712975915606117,2.4692446960753693e-38,-43.0,1532.0,222.0,38.25,-46.375,-7.375,5.5,36.125,-4.125,293.125,-7.375,-96.0,0.5618896484375,0.48626708984375,0.36871337890625,0.5584716796875,82.0,565.0,324.0,-126.0,967.0,-102.0,7294,2579,956,
161,10.94227647781372,0.06752204895019531,14.809977119290416,14.713574485751614,2.4692446960753693e-38,-598.0,1314.0,-239.0,38.5625,-46.6875,-5.25,0.4375,1.1875,-22.1875,293.875,-8.4375,-97.0,0.55987548828125,0.496826171875,0.36163330078125,0.55584716796875,-454.0,351.0,-121.0,-144.0,962.0,-118.0,7364,2628,913,
163,11.032618761062622,0.020323991775512695,49.20293272332688,14.774370757310608,2.4692446960753693e-38,-348.0,637.0,-408.0,39.375,-46.375,-5.6875,24.3125,25.5625,-5.125,294.875,-9.5625,-98.625,0.56072998046875,0.5096435546875,0.3509521484375,0.5501708984375,-184.0,-317.0,-262.0,-163.0,955.0,-145.0,7442,2640,1036,
164,11.098505020141602,0.06588625907897949,15.177671550622948,14.776764951889673,2.4679532594106475e-38,-352.0,988.0,-173.0,40.0625,-47.0625,-3.875,-18.625,5.0625,14.8125,293.125,-8.875,-98.8125,0.5601806640625,0.5118408203125,0.35888671875,0.54351806640625,-200.0,31.0,-25.0,-151.0,957.0,-148.0,7813,2808,185,
165,11.16694188117981,0.06843686103820801,14.61200857008483,14.775755238601405,2.4679532594106475e-38,-151.0,696.0,-81.0,39.6875,-46.5625,-3.875,3.375,-10.8125,19.5,293.0,-7.625,-98.0,0.56756591796875,0.49688720703125,0.3621826171875,0.54754638671875,22.0,-210.0,34.0,-128.0,962.0,-137.0,8184,3185,-2230,
166,11.239335536956787,0.07239365577697754,13.813365125263058,14.769556390069916,2.4679532594106475e-38,-62.0,885.0,-127.0,38.0625,-48.0625,-3.875,24.625,-22.125,1.25,295.1875,-7.4375,-99.8125,0.58599853515625,0.491455078125,0.34527587890625,0.5439453125,76.0,-83.0,61.0,-127.0,957.0,-166.0,8633,2822,-2137,
167,11.307546615600586,0.06821107864379883,14.660375116218917,14.768897770414366,2.4679532594106475e-38,-8.0,919.0,-64.0,38.0625,-47.75,-4.375,24.25,-14.125,2.125,296.875,-7.4375,-101.0,0.597900390625,0.48748779296875,0.3330078125,0.542236328125,119.0,-34.0,122.0,-127.0,954.0,-186.0,8360,2797,-1569,
170,11.447068691253662,0.032236337661743164,31.020893579569407,14.850963559770681,2.4679532594106475e-38,-109.0,1107.0,-132.0,38.0625,-48.0625,-3.0625,7.0625,-32.8125,8.3125,301.5,-7.625,-101.8125,0.61944580078125,0.46697998046875,0.30804443359375,0.55078125,20.0,155.0,67.0,-130.0,951.0,-199.0,8302,2738,-1376,
171,11.519598484039307,0.07252979278564453,13.787437707914219,14.844267379364377,2.469029456631249e-38,-161.0,1391.0,-107.0,36.25,-48.0625,-4.75,-20.0625,-14.9375,33.0625,301.75,-6.4375,-100.75,0.62542724609375,0.4493408203125,0.31024169921875,0.557373046875,-50.0,434.0,74.0,-110.0,957.0,-182.0,8231,2791,-1112,
172,11.586386680603027,0.0667881965637207,14.972705529575554,14.845007744126839,2.469029456631249e-38,-108.0,1050.0,-498.0,35.5,-47.75,-7.375,3.1875,-26.6875,42.0625,300.125,-3.5625,-99.8125,0.63763427734375,0.42303466796875,0.32110595703125,0.55804443359375,-50.0,-28.0,-395.0,-61.0,964.0,-167.0,8227,2830,-900,
173,11.652415752410889,0.06602907180786133,15.14484412123663,14.846706783887816,2.469029456631249e-38,-182.0,966.0,-34.0,33.5625,-48.875,-7.0,-8.375,-22.0,9.875,300.1875,-2.4375,-99.9375,0.64642333984375,0.41046142578125,0.320556640625,0.55755615234375,-139.0,1.0,135.0,-42.0,964.0,-169.0,8092,2938,-530,
174,11.722435235977173,0.07001948356628418,14.281739154121961,14.843332165826677,2.469029456631249e-38,62.0,876.0,-226.0,30.5625,-51.0,-8.6875,-4.875,0.0,3.6875,301.875,-2.1875,-98.875,0.64971923828125,0.3946533203125,0.31512451171875,0.568359375,78.0,-106.0,-45.0,-38.0,967.0,-152.0,8121,2981,-307,
175,11.79427695274353,0.07184171676635742,13.919489191108633,14.837704820836203,2.469029456631249e-38,-179.0,822.0,-54.0,31.5,-50.75,-9.5,-23.75,36.5,-23.375,300.6875,-2.875,-98.25,0.63751220703125,0.40692138671875,0.323486328125,0.568603515625,-130.0,-146.0,86.0,-49.0,969.0,-141.0,8193,2987,-126,
176,11.865007638931274,0.07073068618774414,14.138135141876724,14.833534486948967,2.4683119918175147e-38,-100.0,873.0,2.0,31.75,-48.875,-9.5,-0.625,17.125,-10.4375,299.5625,-3.5625,-97.4375,0.6241455078125,0.4188232421875,0.3319091796875,0.57000732421875,-38.0,-97.0,129.0,-61.0,970.0,-127.0,8411,2952,-200,
177,11.935528755187988,0.07052111625671387,14.180149905168246,14.82967396170562,2.4683119918175147e-38,-54.0,891.0,-2.0,32.5,-49.5625,-10.375,17.5,19.125,-15.5625,299.75,-4.3125,-98.5625,0.6246337890625,0.42950439453125,0.3270263671875,0.56427001953125,6.0,-143.0,216.0,-77.0,966.0,-148.0,8483,2913,-53,
178,12.004781246185303,0.06925249099731445,14.439913793697025,14.82742553568497,2.4683119918175147e-38,0.0,964.0,140.0,33.5625,-48.875,-7.875,-11.75,-7.3125,-2.125,299.75,-4.8125,-98.75,0.621826171875,0.43536376953125,0.32659912109375,0.5631103515625,82.0,-1.0,290.0,-82.0,965.0,-149.0,8532,2935,120,
179,12.07430648803711,0.06952524185180664,14.383265320119337,14.824868010212287,2.4683119918175147e-38,-181.0,1547.0,232.0,34.0,-47.75,-8.25,18.0,23.5,-4.6875,298.875,-4.5,-98.5,0.61956787109375,0.43621826171875,0.3316650390625,0.56195068359375,-103.0,580.0,377.0,-77.0,966.0,-145.0,8564,2945,343,
180,12.142630815505981,0.06832432746887207,14.636075275758706,14.82380570857366,2.4683119918175147e-38,-367.0,1338.0,-308.0,32.875,-47.0,-7.0,14.5625,-29.1875,-24.1875,301.375,-5.875,-100.0625,0.625244140625,0.44293212890625,0.3143310546875,0.56036376953125,-266.0,378.0,-137.0,-101.0,960.0,-170.0,8624,2942,522,
181,12.207909345626831,0.06527853012084961,15.318972381098474,14.826453479918623,2.4683119918175147e-38,-172.0,683.0,-254.0,34.75,-47.75,-7.0,8.375,2.875,-14.125,303.8125,-6.9375,-101.0625,0.63055419921875,0.4447021484375,0.2994384765625,0.56121826171875,-53.0,-271.0,-67.0,-119.0,955.0,-187.0,8672,2923,759,
182,12.276402235031128,0.06849288940429688,14.600055694792538,14.82519035427634,2.468885963668502e-38,-225.0,931.0,-419.0,35.5,-48.0625,-6.0625,-9.1875,27.875,0.3125,302.6875,-7.375,-101.375,0.62420654296875,0.45654296875,0.30389404296875,0.556396484375,-99.0,-22.0,-226.0,-126.0,953.0,-192.0,8848,2873,745,
183,12.353576898574829,0.07717466354370117,12.95762046871428,14.813523362704109,2.468885963668502e-38,-242.0,699.0,-141.0,36.5625,-48.0625,-6.0625,-13.6875,1.125,19.6875,300.6875,-6.5625,-100.0625,0.61749267578125,0.4537353515625,0.31781005859375,0.55841064453125,-130.0,-259.0,29.0,-112.0,959.0,-171.0,9371,2743,157,
184,12.420244693756104,0.06666779518127441,14.9997460885114,14.8145229451478,2.468885963668502e-38,-53.0,920.0,-181.0,35.875,-46.875,-7.0,19.375,-16.5625,4.9375,301.3125,-5.8125,-100.8125,0.62908935546875,0.44482421875,0.312255859375,0.5557861328125,45.0,-37.0,2.0,-99.0,958.0,-183.0,9767,2708,-998,
185,12.487651109695435,0.06740641593933105,14.83538304276624,14.814635544739529,2.468885963668502e-38,36.0,822.0,-78.0,34.375,-46.875,-6.0625,12.4375,-8.5625,6.0,302.0625,-5.5625,-101.5625,0.63690185546875,0.44073486328125,0.30621337890625,0.553466796875,132.0,-133.0,117.0,-95.0,956.0,-195.0,10137,2482,-1335,
186,12.552798748016357,0.06514763832092285,15.349750593780763,14.817412732709704,2.468885963668502e-38,-62.0,935.0,-157.0,34.75,-46.5,-5.6875,18.125,-13.3125,-8.25,303.0,-5.75,-102.6875,0.6439208984375,0.44140625,0.29803466796875,0.54925537109375,36.0,-15.0,57.0,-99.0,951.0,-214.0,9834,2524,-830,
187,12.619484186172485,0.06668543815612793,14.995777603781208,14.818355270408043,2.467881512929274e-38,-139.0,896.0,-15.0,33.5625,-47.75,-7.375,-9.9375,-36.875,-3.75,306.4375,-6.625,-102.3125,0.648681640625,0.43255615234375,0.2843017578125,0.56024169921875,-27.0,-55.0,194.0,-112.0,951.0,-210.0,9587,2637,-632,
188,12.688507556915283,0.06902337074279785,14.487846496606275,14.81655735764915,2.467881512929274e-38,169.0,1252.0,16.0,34.75,-47.6875,-7.375,-11.25,-21.4375,10.625,308.8125,-7.0625,-102.0,0.65283203125,0.42108154296875,0.2718505859375,0.5679931640625,290.0,300.0,219.0,-121.0,951.0,-202.0,9401,2734,-383,
189,12.758199691772461,0.06969213485717773,14.348821456672711,14.814002333094283,2.467881512929274e-38,-212.0,1178.0,-316.0,35.0625,-46.875,-8.6875,-30.0,-7.1875,36.0,308.375,-5.4375,-100.375,0.6558837890625,0.39971923828125,0.2786865234375,0.57647705078125,-190.0,200.0,-153.0,-93.0,960.0,-176.0,9888,2514,-659,
190,12.826171398162842,0.06797170639038086,14.712003760163315,14.813461796340464,2.467881512929274e-38,-307.0,773.0,-420.0,31.375,-48.75,-10.375,-38.3125,-7.0625,36.25,306.4375,-3.0,-98.5625,0.65740966796875,0.3770751953125,0.293701171875,0.58251953125,-255.0,-194.0,-274.0,-52.0,968.0,-145.0,9697,2656,-398,
191,12.897897720336914,0.07172632217407227,13.941883114724673,14.808614872084036,2.467881512929274e-38,-7.0,1135.0,-77.0,29.0625,-49.1875,-11.6875,-19.5,-31.3125,20.875,306.25,-1.3125,-96.75,0.6590576171875,0.3533935546875,0.30010986328125,0.59222412109375,71.0,88.0,4.0,-22.0,973.0,-116.0,9601,2758,-176,
192,12.96727180480957,0.06937408447265625,14.414604640932586,14.806506942253424,2.467881512929274e-38,88.0,999.0,-42.0,29.0625,-49.1875,-13.875,-23.0,38.3125,-23.875,306.25,-1.5625,-96.0625,0.65399169921875,0.35430908203125,0.302001953125,0.5963134765625,115.0,24.0,61.0,-27.0,974.0,-104.0,9885,2674,-260,
193,13.038463354110718,0.07119154930114746,14.046611006734786,14.80235782072829,2.466733569227299e-38,-126.0,900.0,17.0,29.0625,-48.75,-15.5625,-26.125,61.0625,-35.125,303.9375,-3.625,-94.0625,0.622802734375,0.38470458984375,0.320068359375,0.6014404296875,-49.0,-108.0,94.0,-62.0,976.0,-70.0,10332,2509,-581,
194,13.109206199645996,0.07074284553527832,14.13570506576974,14.798760279263806,2.466733569227299e-38,-128.0,664.0,-5.0,31.0,-46.5,-13.875,0.5,66.3125,-23.875,301.5625,-5.1875,-93.8125,0.6025390625,0.412841796875,0.333251953125,0.59619140625,-39.0,-310.0,60.0,-88.0,974.0,-65.0,10675,2394,-792,
195,13.176291704177856,0.06708550453186035,14.906349843803865,14.799308058592132,2.466733569227299e-38,2.0,773.0,-14.0,34.375,-46.1875,-10.375,5.5,59.875,-5.8125,298.1875,-5.75,-94.5,0.588623046875,0.43927001953125,0.34857177734375,0.58233642578125,101.0,-199.0,62.0,-99.0,972.0,-77.0,10465,2539,-492,
196,13.243959665298462,0.06766796112060547,14.778042421252907,14.79919940511107,2.466733569227299e-38,-123.0,930.0,17.0,35.875,-45.75,-8.6875,9.375,7.5625,11.375,296.0625,-5.25,-95.0625,0.58734130859375,0.4464111328125,0.3572998046875,0.57269287109375,-74.0,21.0,133.0,-89.0,972.0,-86.0,10247,2687,-249,
197,13.314366340637207,0.07040667533874512,14.203198705076412,14.79604773970579,2.466733569227299e-38,125.0,1316.0,-23.0,35.5,-45.75,-8.25,12.125,29.4375,-1.5625,295.0625,-4.8125,-96.5,0.5931396484375,0.45257568359375,0.3572998046875,0.56182861328125,208.0,345.0,87.0,-83.0,970.0,-111.0,10227,2772,-142,
198,13.385171175003052,0.07080483436584473,14.123329416082727,14.792489196534676,2.469172949593996e-38,-445.0,1280.0,-253.0,35.5625,-43.875,-7.0,23.5,-40.4375,-20.375,297.375,-6.0625,-98.3125,0.60052490234375,0.45977783203125,0.33984375,0.55902099609375,-341.0,315.0,-112.0,-108.0,963.0,-146.0,10231,2813,36,
199,13.450910091400146,0.06573891639709473,15.211689738837771,14.794537964180643,2.469172949593996e-38,-256.0,485.0,-355.0,35.875,-44.6875,-7.0,10.8125,21.25,-14.875,300.0,-7.3125,-99.8125,0.6063232421875,0.466552734375,0.3226318359375,0.5572509765625,-130.0,-472.0,-188.0,-126.0,957.0,-167.0,10214,2871,191,
200,13.518397331237793,0.06748723983764648,14.817615928665804,14.794653175184287,2.469172949593996e-38,-328.0,1079.0,-277.0,35.875,-43.875,-4.75,-33.625,-2.125,11.9375,298.5625,-6.8125,-99.0,0.601806640625,0.46435546875,0.331787109375,0.5587158203125,-185.0,161.0,-156.0,-117.0,961.0,-152.0,10227,2921,341,
201,13.585152387619019,0.06675505638122559,14.980138647313664,14.795564618265423,2.469172949593996e-38,-246.0,744.0,-43.0,37.0,-43.5,-5.6875,-6.375,-15.3125,24.0625,297.4375,-5.5625,-96.9375,0.5986328125,0.4493408203125,0.3441162109375,0.56683349609375,-150.0,-224.0,74.0,-95.0,968.0,-118.0,10243,2952,488,
202,13.651546955108643,0.06639456748962402,15.061473217010978,14.796857869972614,2.469172949593996e-38,23.0,839.0,-110.0,35.5,-45.0,-6.5625,21.125,-37.0,5.625,299.375,-5.0625,-97.875,0.61456298828125,0.43695068359375,0.3311767578125,0.56719970703125,110.0,-127.0,23.0,-86.0,967.0,-134.0,10239,2978,710,
203,13.722575187683105,0.07102823257446289,14.078908678343415,14.79314175536131,2.469172949593996e-38,10.0,857.0,-28.0,34.75,-46.1875,-9.0625,28.9375,-14.4375,2.9375,301.25,-4.8125,-99.375,0.6302490234375,0.429443359375,0.31707763671875,0.56378173828125,93.0,-106.0,131.0,-82.0,963.0,-160.0,10309,2991,758,
204,13.792755365371704,0.07018017768859863,14.249037733092809,14.790373250015397,2.468885963668502e-38,-40.0,976.0,1.0,34.5,-46.875,-7.0,11.625,-33.5,-9.8125,303.8125,-5.625,-101.0625,0.6412353515625,0.42962646484375,0.29937744140625,0.5609130859375,55.0,18.0,189.0,-96.0,957.0,-187.0,10388,3004,753,
205,13.859803915023804,0.06704854965209961,14.914565716764692,14.790974046738375,2.468885963668502e-38,-97.0,1095.0,-247.0,34.0625,-45.75,-6.0625,13.1875,-40.125,-9.875,308.1875,-6.5625,-101.375,0.6514892578125,0.416748046875,0.2769775390625,0.57025146484375,14.0,140.0,-55.0,-112.0,955.0,-192.0,10466,3020,707,
206,13.928089380264282,0.06828546524047852,14.64440487413149,14.790255459725604,2.468885963668502e-38,-297.0,1408.0,-65.0,34.75,-46.5,-8.25,-12.8125,-37.375,19.5,309.5625,-6.5625,-100.625,0.65313720703125,0.406494140625,0.2720947265625,0.57806396484375,-65.0,424.0,40.0,-112.0,957.0,-180.0,10493,3030,868,
207,13.99559211730957,0.06750273704528809,14.814214115926776,14.790371015741808,2.468885963668502e-38,-159.0,1180.0,-451.0,34.75,-46.5,-9.0625,-9.75,-26.6875,37.875,309.375,-4.6875,-99.5,0.66058349609375,0.38238525390625,0.276123046875,0.5841064453125,-79.0,216.0,-289.0,-80.0,963.0,-161.0,10666,3033,488,
208,14.064398050308228,0.06880593299865723,14.533630406835925,14.789114987785887,2.468885963668502e-38,-213.0,767.0,33.0,32.0625,-45.75,-10.6875,-31.25,-24.3125,18.5625,309.5,-3.125,-97.5625,0.66156005859375,0.35797119140625,0.28094482421875,0.5960693359375,-159.0,-202.0,162.0,-53.0,970.0,-129.0,10692,2986,822,
209,14.131762981414795,0.06736493110656738,14.844519003783414,14.789379094092057,2.4698186679263567e-38,174.0,1012.0,-97.0,29.5,-48.75,-13.875,5.8125,-29.6875,18.875,310.75,-1.8125,-97.0,0.67022705078125,0.3343505859375,0.27606201171875,0.60235595703125,262.0,49.0,-26.0,-32.0,972.0,-119.0,10750,3015,802,
210,14.198785305023193,0.06702232360839844,14.920401832721478,14.78999755885505,2.4698186679263567e-38,56.0,1055.0,-175.0,28.0,-49.1875,-15.5625,0.0625,72.0625,-5.3125,308.4375,-1.75,-97.5625,0.6673583984375,0.34783935546875,0.2861328125,0.5931396484375,213.0,313.0,-95.0,-30.0,971.0,-129.0,10807,3031,726,
211,14.275377750396729,0.07659244537353516,13.056117938565363,14.780694682081956,2.4698186679263567e-38,-329.0,862.0,-51.0,28.0,-49.5,-13.75,-9.3125,44.1875,-25.0625,306.0,-2.75,-97.0625,0.65032958984375,0.37249755859375,0.3004150390625,0.5899658203125,-281.0,-109.0,69.0,-51.0,971.0,-120.0,10916,3035,633,
212,14.347776174545288,0.07239842414855957,13.81245533670771,14.775808977011641,2.4698186679263567e-38,-25.0,744.0,25.0,32.0625,-49.1875,-12.5,1.25,33.1875,-13.5625,304.6875,-3.9375,-96.8125,0.6368408203125,0.39208984375,0.30792236328125,0.588134765625,33.0,-234.0,147.0,-67.0,971.0,-116.0,10994,3053,745,
213,14.417146444320679,0.06937026977539062,14.415397305471542,14.774074802015118,2.4698186679263567e-38,45.0,942.0,108.0,32.5,-46.875,-11.5625,-17.0,36.5625,3.875,302.125,-3.875,-96.5625,0.62713623046875,0.40478515625,0.32171630859375,0.58251953125,117.0,-27.0,251.0,-66.0,971.0,-112.0,11083,3088,644,
214,14.483334302902222,0.06618785858154297,15.108511159459965,14.775603153558219,2.4698186679263567e-38,-126.0,1234.0,40.0,32.875,-46.1875,-11.6875,5.5,45.0625,12.5625,298.5,-2.875,-96.375,0.62078857421875,0.4129638671875,0.340576171875,0.57281494140625,-77.0,261.0,149.0,-49.0,973.0,-109.0,11191,3155,737,
215,14.550323963165283,0.06698966026306152,14.927676839576474,14.776303300481896,2.468383738298888e-38,13.0,1362.0,-207.0,33.25,-48.375,-9.0,15.25,7.0625,-15.4375,296.5,-2.9375,-97.25,0.61688232421875,0.42724609375,0.34759521484375,0.56219482421875,63.0,391.0,-83.0,-50.0,971.0,-123.0,11249,3148,589,
216,14.61935567855835,0.0690317153930664,14.486095185466603,14.774932955273737,2.468383738298888e-38,-342.0,748.0,-297.0,33.25,-47.6875,-8.5625,25.75,-15.9375,-14.6875,298.25,-3.8125,-98.9375,0.62445068359375,0.433349609375,0.333251953125,0.55780029296875,-276.0,-217.0,-145.0,-65.0,966.0,-152.0,11344,3176,792,
217,14.68411374092102,0.0647580623626709,15.44209266793071,14.777875180527529,2.468383738298888e-38,-126.0,720.0,-348.0,34.375,-46.5,-7.75,9.125,16.375,-24.375,299.875,-5.375,-99.8125,0.622314453125,0.44488525390625,0.32244873046875,0.5574951171875,-33.0,-241.0,-181.0,-92.0,961.0,-167.0,11451,3286,605,
218,14.754777908325195,0.0706641674041748,14.151443889239406,14.774875050948499,2.468383738298888e-38,-466.0,1005.0,-155.0,35.375,-45.375,-7.75,-28.625,12.0,15.625,297.625,-4.625,-98.875,0.61541748046875,0.4453125,0.33648681640625,0.5565185546875,-365.0,-15.0,4.0,-79.0,965.0,-151.0,11434,3157,1126,
219,14.824010372161865,0.06923246383666992,14.444090887176202,14.773330192163247,2.468383738298888e-38,-78.0,730.0,-146.0,35.0,-46.5,-6.5,18.375,-26.4375,17.4375,297.5625,-3.6875,-98.8125,0.62255859375,0.43499755859375,0.3369140625,0.5565185546875,-15.0,-236.0,4.0,-63.0,966.0,-150.0,11567,3359,383,
220,14.889549970626831,0.06553959846496582,15.257951275587228,14.775463357455543,2.46967517496361e-38,55.0,872.0,-87.0,33.1875,-48.0,-9.0,12.625,-27.875,9.8125,299.5625,-3.25,-99.75,0.6375732421875,0.42218017578125,0.32415771484375,0.5570068359375,115.0,-81.0,78.0,-55.0,964.0,-166.0,11548,3209,1134,
221,14.956446886062622,0.06689691543579102,14.948372335041663,14.77623674149119,2.46967517496361e-38,14.0,877.0,-59.0,33.1875,-49.1875,-7.75,18.625,-18.375,-5.3125,301.125,-3.25,-100.625,0.64813232421875,0.41680908203125,0.31158447265625,0.55596923828125,69.0,-59.0,108.0,-58.0,961.0,-184.0,11622,3260,477,
222,15.021393299102783,0.06494641304016113,15.397309153649896,14.778922006739542,2.46967517496361e-38,-111.0,916.0,52.0,33.1875,-48.375,-7.75,-6.0625,-41.3125,-1.75,304.25,-4.25,-101.125,0.65325927734375,0.41180419921875,0.29681396484375,0.561767578125,-38.0,-42.0,240.0,-73.0,959.0,-188.0,11633,3147,891,
223,15.090096712112427,0.06870341300964355,14.555317650079989,14.777903962736284,2.46967517496361e-38,28.0,1192.0,-68.0,33.1875,-49.1875,-9.0,-5.5625,-25.6875,11.3125,307.3125,-4.3125,-100.625,0.66143798828125,0.39324951171875,0.28314208984375,0.57244873046875,102.0,231.0,112.0,-74.0,961.0,-180.0,11772,3207,757,
224,15.157026529312134,0.06692981719970703,14.941023923854035,14.778624261612723,2.46967517496361e-38,-29.0,1377.0,-218.0,32.375,-48.75,-10.6875,-21.75,-40.8125,35.8125,308.3125,-3.25,-98.5,0.66131591796875,0.3695068359375,0.28485107421875,0.58740234375,-150.0,375.0,155.0,-56.0,968.0,-144.0,11837,3252,748,
225,15.22596526145935,0.0689387321472168,14.505633754106865,14.777388240174837,2.46967517496361e-38,119.0,1137.0,-489.0,31.6875,-47.25,-12.875,1.25,-16.5625,36.125,307.625,-0.875,-98.0625,0.67236328125,0.34393310546875,0.28924560546875,0.58819580078125,134.0,166.0,-351.0,-15.0,970.0,-137.0,11923,3294,760,
226,15.292751550674438,0.06678628921508789,14.973133134848387,14.778243094522319,2.4689577101498756e-38,-280.0,880.0,59.0,26.375,-50.6875,-14.6875,-5.3125,-10.625,-4.25,307.25,0.125,-96.8125,0.67120361328125,0.3304443359375,0.29449462890625,0.5946044921875,-282.0,-93.0,176.0,2.0,973.0,-117.0,11974,3326,758,
227,15.360574960708618,0.06782341003417969,14.744171658370595,14.77809265477703,2.4689577101498756e-38,247.0,989.0,-237.0,26.75,-50.6875,-15.5,15.8125,3.875,2.8125,308.25,0.125,-96.625,0.67333984375,0.32379150390625,0.28973388671875,0.59820556640625,245.0,15.0,-123.0,2.0,973.0,-114.0,11960,3267,742,
228,15.426292419433594,0.06571745872497559,15.216656568918042,14.779960978360053,2.4689577101498756e-38,-194.0,967.0,-93.0,27.1875,-49.1875,-16.75,-7.25,56.0,-21.4375,305.875,-0.0625,-97.125,0.66729736328125,0.3424072265625,0.30072021484375,0.589111328125,-192.0,-5.0,28.0,-2.0,972.0,-122.0,11987,3286,805,
229,15.495373487472534,0.06908106803894043,14.475746081926646,14.778604735480462,2.4689577101498756e-38,-92.0,760.0,32.0,28.6875,-50.25,-14.1875,-12.125,50.0,-21.3125,303.25,-1.375,-96.375,0.64715576171875,0.369873046875,0.3165283203125,0.586669921875,-68.0,-213.0,141.0,-23.0,974.0,-109.0,12058,3369,537,
230,15.563096284866333,0.06772279739379883,14.76607639500088,14.778550218419818,2.4689577101498756e-38,-30.0,813.0,92.0,30.1875,-49.1875,-13.375,4.6875,42.375,-17.4375,301.375,-2.25,-96.125,0.6339111328125,0.38946533203125,0.32684326171875,0.58282470703125,7.0,-161.0,197.0,-38.0,974.0,-104.0,12023,3233,2038,
231,15.629294872283936,0.06619858741760254,15.106062515981948,14.779937411612964,2.4689577101498756e-38,65.0,1002.0,186.0,32.75,-48.0,-11.5625,-8.3125,10.25,-4.0625,299.9375,-2.75,-96.1875,0.6256103515625,0.40350341796875,0.33416748046875,0.57806396484375,112.0,29.0,292.0,-47.0,973.0,-106.0,12208,3478,104,
232,15.696059465408325,0.06676459312438965,14.97799886441144,14.780779883721257,2.4691012031126224e-38,-6.0,944.0,46.0,33.5,-48.0,-10.25,14.5625,38.6875,-2.5625,298.3125,-2.5625,-96.5,0.62237548828125,0.41143798828125,0.34124755859375,0.57177734375,24.0,4.0,160.0,-44.0,973.0,-111.0,12306,3315,242,
233,15.764321565628052,0.06826210021972656,14.649417418759954,14.780211062683767,2.4691012031126224e-38,-17.0,1251.0,-277.0,33.1875,-47.25,-9.0625,18.625,6.75,-21.125,296.9375,-3.3125,-97.625,0.61749267578125,0.430419921875,0.3441162109375,0.561279296875,39.0,281.0,-147.0,-57.0,970.0,-130.0,12401,3136,428,
234,15.831201553344727,0.0668799877166748,14.952155856193073,14.780937455158721,2.4691012031126224e-38,-495.0,1105.0,-289.0,34.6875,-47.6875,-8.25,19.875,-30.375,-21.4375,300.6875,-5.0625,-99.3125,0.6258544921875,0.434814453125,0.3201904296875,0.56280517578125,-322.0,10.0,-63.0,-86.0,963.0,-158.0,12569,3169,459,
235,15.896324634552002,0.06512308120727539,15.355538796101719,14.7832914464522,2.4691012031126224e-38,-38.0,647.0,-476.0,36.1875,-46.1875,-7.0,28.5625,18.5625,-20.1875,301.9375,-6.0625,-100.4375,0.6275634765625,0.4429931640625,0.3104248046875,0.5599365234375,66.0,-311.0,-299.0,-104.0,958.0,-176.0,12659,3154,546,
236,15.959326028823853,0.06300139427185059,15.872664590326474,14.787591880369172,2.4691012031126224e-38,-446.0,922.0,-223.0,35.75,-45.375,-4.75,-15.125,-6.5625,18.1875,299.5,-5.3125,-100.375,0.6241455078125,0.44757080078125,0.32244873046875,0.55328369140625,-367.0,-76.0,-8.0,-90.0,960.0,-176.0,12729,3168,623,
