Index,Time,Difference,Hz,AveHz,0x6104 Angular-Vel-X,0x6104 Angular-Vel-Y,0x6104 Angular-Vel-Z,0x6104 Range,0x6104 Smoothed Range,0x6104 Velocity,
17,0.9920990467071533,0.05200505256652832,19.228900859598856,17.135385883520602,0.0,-1.6875,0.0,71,71.0,173.06010773638968,
18,1.054105281829834,0.062006235122680664,16.127410380931508,17.076093166665082,0.125,-1.9375,-0.25,71,71.0,0.0,
19,1.1041104793548584,0.050005197525024414,19.9979212060819,17.20842284832028,0.125,-1.9375,-0.0625,62,62.0,-179.98129085473713,
20,1.1551156044006348,0.05100512504577637,19.60587292164296,17.314284322544133,0.3125,-2.0625,0.0,43,43.0,-372.51158551121625,
21,1.209120750427246,0.05400514602661133,18.516753931324335,17.36799239660687,0.0625,-1.8125,-0.0625,95,95.0,962.8712044288653,
22,1.2651264667510986,0.05600571632385254,17.855320235840022,17.389565848303675,0.25,-1.5,-0.1875,95,95.0,0.0,
23,1.311131238937378,0.0460047721862793,21.736875382207526,17.54210357968484,0.1875,-1.125,-0.375,128,128.0,717.3168876128484,
24,1.3601360321044922,0.04900479316711426,20.406167139402843,17.645293877602533,0.25,-1.0,-0.5,146,146.0,367.3110085092512,
25,1.4151413440704346,0.05500531196594238,18.18006232960136,17.666079861741146,0.3125,-1.0,-0.4375,189,189.0,781.7426801728584,
26,1.464146375656128,0.04900503158569336,20.4060678596102,17.75778735807656,0.375,-0.75,-0.25,189,189.0,0.0,
